sbu_id,department,course_num,section,semester,year,grade
453935758,ESE,586,1.0,Spring,2021,C
453935758,ESE,670,2.0,Spring,2021,B-
453935758,ESE,544,1.0,Spring,2021,C
453935758,ESE,515,1.0,Spring,2021,C
317940370,ESE,599,5.0,Spring,2021,A-
317940370,ESE,545,1.0,Spring,2021,B-
317940370,ESE,530,1.0,Spring,2021,B
147430829,ESE,545,1.0,Spring,2021,B-
147430829,ESE,530,1.0,Spring,2021,B
147430829,ESE,533,1.0,Spring,2021,B+
186012470,ESE,543,1.0,Spring,2021,C
186012470,ESE,538,1.0,Spring,2021,C+
186012470,ESE,530,1.0,Spring,2021,B
186012470,ESE,699,5.0,Spring,2021,B+
782571507,ESE,545,1.0,Spring,2021,B+
782571507,ESE,586,1.0,Spring,2021,A-
782571507,ESE,558,1.0,Spring,2021,B-
782571507,ESE,699,5.0,Spring,2021,C+
960994716,ESE,558,1.0,Spring,2021,B
960994716,ESE,544,1.0,Spring,2021,C+
960994716,ESE,670,2.0,Spring,2021,C
960994716,ESE,515,1.0,Spring,2021,A
691655110,ESE,597,34.0,Spring,2021,B-
691655110,ESE,543,1.0,Spring,2021,C
691655110,ESE,697,16.0,Spring,2021,A
691655110,ESE,670,2.0,Spring,2021,B-
366945389,ESE,558,1.0,Spring,2021,C
366945389,ESE,513,1.0,Spring,2021,B+
366945389,ESE,699,5.0,Spring,2021,B-
366945389,ESE,538,1.0,Spring,2021,B
969153914,ESE,558,1.0,Spring,2021,C+
969153914,ESE,544,1.0,Spring,2021,A
969153914,ESE,586,1.0,Spring,2021,B
101489486,ESE,545,1.0,Spring,2021,A
101489486,ESE,530,1.0,Spring,2021,C
101489486,ESE,543,1.0,Spring,2021,B+
929552243,ESE,545,1.0,Spring,2021,B+
929552243,ESE,530,1.0,Spring,2021,A
929552243,ESE,558,1.0,Spring,2021,B-
929552243,ESE,543,1.0,Spring,2021,A
142983202,ESE,512,1.0,Spring,2021,B-
142983202,ESE,543,1.0,Spring,2021,C
142983202,ESE,558,1.0,Spring,2021,A
142983202,ESE,538,1.0,Spring,2021,B+
543457393,ESE,545,1.0,Spring,2021,B-
543457393,ESE,530,1.0,Spring,2021,A-
543457393,ESE,533,1.0,Spring,2021,B+
828372252,ESE,530,1.0,Spring,2021,A-
828372252,ESE,533,1.0,Spring,2021,C+
828372252,ESE,586,1.0,Spring,2021,C+
828372252,ESE,699,5.0,Spring,2021,B
544526869,ESE,588,1.0,Spring,2021,B-
544526869,ESE,513,1.0,Spring,2021,C+
544526869,ESE,586,1.0,Spring,2021,C+
544526869,ESE,697,16.0,Spring,2021,B+
311163867,ESE,545,1.0,Spring,2021,B+
311163867,ESE,597,34.0,Spring,2021,C+
913915272,ESE,597,34.0,Spring,2021,C
913915272,ESE,513,1.0,Spring,2021,A
913915272,ESE,670,2.0,Spring,2021,C
913915272,ESE,544,1.0,Spring,2021,B-
217043703,ESE,544,1.0,Spring,2021,B+
217043703,ESE,513,1.0,Spring,2021,C
217043703,ESE,538,1.0,Spring,2021,C+
228070349,ESE,515,1.0,Spring,2021,C
228070349,ESE,512,1.0,Spring,2021,A
228070349,ESE,543,1.0,Spring,2021,A-
228070349,ESE,699,5.0,Spring,2021,A
453929846,ESE,545,1.0,Spring,2021,B-
453929846,ESE,530,1.0,Spring,2021,C
453929846,ESE,543,1.0,Spring,2021,A
246246297,ESE,599,5.0,Spring,2021,C
246246297,ESE,545,1.0,Spring,2021,B
246246297,ESE,530,1.0,Spring,2021,B
246246297,ESE,588,1.0,Spring,2021,C
424027268,ESE,597,34.0,Spring,2021,C
424027268,ESE,544,1.0,Spring,2021,C
424027268,ESE,538,1.0,Spring,2021,B
424027268,ESE,512,1.0,Spring,2021,A
407258877,ESE,538,1.0,Spring,2021,B-
407258877,ESE,533,1.0,Spring,2021,A
407258877,ESE,670,2.0,Spring,2021,C
407258877,ESE,699,5.0,Spring,2021,A
237574858,ESE,599,5.0,Spring,2021,C+
237574858,ESE,545,1.0,Spring,2021,A
237574858,ESE,530,1.0,Spring,2021,B
237574858,ESE,558,1.0,Spring,2021,B
521958313,ESE,599,5.0,Spring,2021,B+
521958313,ESE,545,1.0,Spring,2021,A
521958313,ESE,530,1.0,Spring,2021,B-
521958313,ESE,588,1.0,Spring,2021,A
990982231,ESE,543,1.0,Spring,2021,A
990982231,ESE,513,1.0,Spring,2021,B-
990982231,ESE,515,1.0,Spring,2021,B-
990982231,ESE,670,2.0,Spring,2021,A-
358768169,ESE,545,1.0,Spring,2021,B-
358768169,ESE,530,1.0,Spring,2021,B-
918492004,ESE,588,1.0,Spring,2021,A-
918492004,ESE,558,1.0,Spring,2021,B-
918492004,ESE,586,1.0,Spring,2021,C+
918492004,ESE,544,1.0,Spring,2021,A-
935964058,ESE,538,1.0,Spring,2021,A
935964058,ESE,544,1.0,Spring,2021,C+
935964058,ESE,588,1.0,Spring,2021,A
935964058,ESE,699,5.0,Spring,2021,A-
631227087,ESE,597,34.0,Spring,2021,B+
631227087,ESE,588,1.0,Spring,2021,A
631227087,ESE,513,1.0,Spring,2021,C
631227087,ESE,586,1.0,Spring,2021,A
792288426,ESE,545,1.0,Spring,2021,A-
792288426,ESE,530,1.0,Spring,2021,A
792288426,ESE,543,1.0,Spring,2021,B
792288426,ESE,588,1.0,Spring,2021,C+
641858117,ESE,545,1.0,Spring,2021,B+
641858117,ESE,558,1.0,Spring,2021,A
641858117,ESE,597,34.0,Spring,2021,A
274897086,ESE,597,34.0,Spring,2021,C
274897086,ESE,512,1.0,Spring,2021,C+
274897086,ESE,515,1.0,Spring,2021,C+
274897086,ESE,670,2.0,Spring,2021,B+
318363384,ESE,597,34.0,Spring,2021,C+
318363384,ESE,670,2.0,Spring,2021,A-
318363384,ESE,513,1.0,Spring,2021,C+
318363384,ESE,515,1.0,Spring,2021,A-
991884065,ESE,545,1.0,Spring,2021,B-
991884065,ESE,530,1.0,Spring,2021,B
991884065,ESE,588,1.0,Spring,2021,B-
775709760,ESE,533,1.0,Spring,2021,A
775709760,ESE,515,1.0,Spring,2021,B-
775709760,ESE,544,1.0,Spring,2021,B+
775709760,ESE,699,5.0,Spring,2021,B
545855641,ESE,545,1.0,Spring,2021,C
545855641,ESE,597,34.0,Spring,2021,A
382691774,ESE,544,1.0,Spring,2021,C
382691774,ESE,545,1.0,Spring,2021,C+
382691774,ESE,558,1.0,Spring,2021,A-
382691774,ESE,699,5.0,Spring,2021,B-
302350340,ESE,545,1.0,Spring,2021,A-
302350340,ESE,530,1.0,Spring,2021,C+
976182874,ESE,545,1.0,Spring,2021,B+
976182874,ESE,543,1.0,Spring,2021,C+
976182874,ESE,597,34.0,Spring,2021,C
984382270,ESE,599,5.0,Spring,2021,C
984382270,ESE,545,1.0,Spring,2021,C
984382270,ESE,530,1.0,Spring,2021,B
984382270,ESE,588,1.0,Spring,2021,A
859022590,ESE,533,1.0,Spring,2021,B-
859022590,ESE,670,2.0,Spring,2021,A
859022590,ESE,586,1.0,Spring,2021,B-
859022590,ESE,538,1.0,Spring,2021,A-
675828289,ESE,545,1.0,Spring,2021,C+
675828289,ESE,597,34.0,Spring,2021,A
880301568,ESE,545,1.0,Spring,2021,B-
880301568,ESE,530,1.0,Spring,2021,B+
880301568,ESE,588,1.0,Spring,2021,C+
503137655,ESE,599,5.0,Spring,2021,A-
503137655,ESE,545,1.0,Spring,2021,C
503137655,ESE,530,1.0,Spring,2021,A-
503137655,ESE,533,1.0,Spring,2021,B+
299533314,ESE,545,1.0,Spring,2021,B-
299533314,ESE,530,1.0,Spring,2021,B
299533314,ESE,543,1.0,Spring,2021,B
982809050,ESE,545,1.0,Spring,2021,A
982809050,ESE,530,1.0,Spring,2021,A
982809050,ESE,533,1.0,Spring,2021,B+
982809050,ESE,588,1.0,Spring,2021,B
260810227,ESE,545,1.0,Spring,2021,C+
260810227,ESE,543,1.0,Spring,2021,C+
260810227,ESE,597,34.0,Spring,2021,B
820927501,ESE,545,1.0,Spring,2021,B+
820927501,ESE,543,1.0,Spring,2021,B+
820927501,ESE,597,34.0,Spring,2021,A
363803788,ESE,670,2.0,Spring,2021,C+
363803788,ESE,515,1.0,Spring,2021,C
363803788,ESE,538,1.0,Spring,2021,B
363803788,ESE,512,1.0,Spring,2021,C+
867415012,ESE,599,5.0,Spring,2021,C+
867415012,ESE,545,1.0,Spring,2021,C
867415012,ESE,530,1.0,Spring,2021,B+
867415012,ESE,533,1.0,Spring,2021,C
541031646,ESE,512,1.0,Spring,2021,B+
541031646,ESE,538,1.0,Spring,2021,A-
541031646,ESE,558,1.0,Spring,2021,B-
541031646,ESE,670,2.0,Spring,2021,B-
287205706,ESE,545,1.0,Spring,2021,C+
287205706,ESE,530,1.0,Spring,2021,B+
287205706,ESE,543,1.0,Spring,2021,B
399323881,ESE,545,1.0,Spring,2021,B+
399323881,ESE,530,1.0,Spring,2021,B-
399323881,ESE,543,1.0,Spring,2021,B-
809309399,ESE,545,1.0,Spring,2021,A
809309399,ESE,530,1.0,Spring,2021,C+
809309399,ESE,533,1.0,Spring,2021,C
809309399,ESE,543,1.0,Spring,2021,B+
526435723,ESE,538,1.0,Spring,2021,A
526435723,ESE,697,16.0,Spring,2021,C
526435723,ESE,512,1.0,Spring,2021,C+
526435723,ESE,544,1.0,Spring,2021,A
571874536,ESE,545,1.0,Spring,2021,C
571874536,ESE,533,1.0,Spring,2021,A
571874536,ESE,597,34.0,Spring,2021,A
405762547,ESE,530,1.0,Spring,2021,B+
405762547,ESE,588,1.0,Spring,2021,C+
405762547,ESE,586,1.0,Spring,2021,B+
405762547,ESE,538,1.0,Spring,2021,B-
527967956,ESE,597,34.0,Spring,2021,C+
527967956,ESE,544,1.0,Spring,2021,B-
527967956,ESE,538,1.0,Spring,2021,B
527967956,ESE,586,1.0,Spring,2021,B+
582399034,ESE,545,1.0,Spring,2021,B-
582399034,ESE,530,1.0,Spring,2021,C+
582399034,ESE,543,1.0,Spring,2021,B-
