sbu_id,department,course_num,section,semester,year,grade
111513756,CSE,510,1,Spring,2021,
111513756,CSE,518,,Fall,2021,
111513756,CSE,528,,Spring,2022,
111513756,CSE,544,,Spring,2022,
111513756,CSE,548,,Fall,2022,
111513756,CSE,599,,Fall,2022,
111513756,CSE,594,,Fall,2022,
112206686,CSE,510,2,Spring,2021,
112206686,CSE,595,2,Spring,2021,
112206686,CSE,594,,Fall,2021,
112206686,CSE,529,,Fall,2021,
112206686,CSE,524,,Fall,2021,
112206686,CSE,523,,Spring,2022,
112206686,CSE,590,,Fall,2022,
112206686,CSE,518,,Fall,2022,
111645277,CSE,510,1,Spring,2021,
111645277,CSE,529,,Fall,2021,
111645277,CSE,518,,Fall,2021,
111645277,CSE,525,,Spring,2022,
111645277,CSE,548,,Fall,2021,
111645277,CSE,555,,Spring,2022,
111645277,CSE,551,,Spring,2022,
111645277,CSE,522,,Spring,2022,
111623150,CSE,510,1,Spring,2021,
111623150,CSE,541,,Fall,2021,
111623150,CSE,523,,Spring,2022,
111623150,CSE,532,,Spring,2022,
111623150,CSE,528,,Spring,2022,
111623150,CSE,524,,Spring,2022,
111623150,CSE,595,,Spring,2022,
111623150,CSE,551,,Spring,2022,
111623150,CSE,594,,Fall,2022,
